0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
24104796,24200809,24371026,24307861,24455024,24476870,25014162,25051340,25478733,25780218,26702136,29212754,29855648,30761734,30823832,31436435,31964784,32031755,32219541,32417627,32546736
24104875,24201264,24371127,24309360,24455546,24477440,25025193,25059069,25478866,25780525,26702222,29215289,29856288,30764677,30826736,31437227,31965235,32032612,32221144,32425131,32554970
24105144,24201364,24371561,24309959,24456289,24478312,25032395,25059863,25479505,25785040,26718063,29225840,29856981,30769068,30830075,31437427,31967169,32033541,32221668,32426178,32557533
24105811,24202226,24372418,24310902,24456317,24478842,25034576,25060390,25481218,25800303,26722577,29235108,29877197,30769644,30831674,31444183,31968452,32034004,32223657,32426180,32558272
24106454,24203255,24372450,24312331,24456329,24480793,25044307,25065199,25481261,25833417,26733747,29265080,29880470,30770247,30842936,31448154,31970347,32039234,32225252,32427693,32560309
24106724,24203926,24372574,24317667,24456403,24480902,25048450,25066025,25482303,25835716,26738328,29276709,29880800,30772090,30843997,31448541,31971396,32041564,32225568,32430824,32564128
24107506,24204115,24373096,24319602,24456484,24482062,25056109,25067741,25488155,25835836,26753058,29289364,29882796,30772478,30849548,31451146,31971712,32043794,32226098,32431216,32564801
24107804,24204147,24373676,24319606,24457248,24482225,25056605,25068789,25491057,25837044,26753603,29290433,29893017,30774274,30849626,31465808,31973639,32046209,32233050,32432076,32565306
24107945,24204369,24373723,24320797,24457815,24482487,25057220,25069270,25491355,25852617,26755888,29293057,29896426,30777771,30852573,31471418,31975965,32046543,32234217,32435142,32569859
24108341,24204448,24373736,24323046,24457886,24483145,25058343,25070300,25491892,25854256,26758531,29323311,29904936,30779134,30855014,31472030,31975968,32048770,32234510,32435570,32576064
24109436,24205617,24374396,24323232,24458428,24483390,25058883,25075064,25492071,25874172,26772359,29331985,29919529,30779891,30859809,31480602,31979813,32050167,32234545,32436829,32578415
24109454,24205726,24375323,24324893,24458563,24484925,25061685,25079282,25492704,25904579,26772865,29339607,29923181,30782783,30860042,31485962,31982787,32051617,32235222,32438972,32579989
24110727,24205832,24376236,24325721,24459458,24485327,25062717,25085410,25500688,25926147,26777084,29370144,29924548,30784539,30864418,31514270,31984777,32052460,32243560,32440349,32580089
24110780,24206047,24376280,24325740,24459771,24485809,25065628,25090843,25504711,25959091,26782590,29371247,29936397,30787419,30869441,31515837,31985040,32054155,32244207,32446481,32582526
24111016,24206072,24376359,24325769,24459997,24486300,25066277,25092827,25506684,26011135,26784898,29405955,29943499,30788591,30869641,31516192,31985122,32055292,32255068,32447276,32584512
24111557,24206166,24376369,24327558,24460614,24486691,25066426,25094029,25506759,26015997,26792491,29426863,29948084,30796346,30883083,31530046,31987130,32057972,32256993,32451859,32584775
24112458,24206568,24376476,24327917,24460997,24487683,25068574,25096770,25507246,26023185,26801118,29460560,29952639,30799015,30883156,31530674,31989493,32060089,32259437,32459542,32585805
24113115,24206593,24376601,24328037,24461759,24487798,25069391,25098357,25507553,26047449,26803390,29485640,29959188,30799992,30888460,31541503,31994647,32061686,32261993,32460909,32586011
24114865,24206797,24376705,24328111,24462320,24488295,25071045,25100768,25509037,26048661,26828417,29537196,29963959,30803975,30890475,31550740,31997233,32062178,32267055,32475795,32586590
24114970,24206891,24376784,24329143,24462483,24489967,25073376,25101664,25509125,26067494,26830141,29559797,29980681,30814521,30892369,31553965,31998301,32064537,32276218,32478366,32593499
24115029,24206969,24377157,24329552,24462803,24490393,25075488,25106156,25509279,26070434,26847062,29562127,29980764,30821271,30894354,31554114,31998496,32075825,32276633,32481105,32593859
24116035,24207486,24377353,24330851,24463069,24490753,25078906,25106463,25510608,26089799,26852191,29613363,29982384,30824528,30896325,31556543,32001242,32078037,32276889,32481502,32596520
24116532,24207959,24377408,24332034,24463121,24491398,25082162,25106993,25514983,26098974,26860771,29628805,29982528,30826869,30898338,31569024,32002565,32078571,32281051,32486335,32597181
24118295,24208040,24378172,24333006,24463143,24491441,25083363,25107916,25516668,26103607,26861904,29643959,29983231,30836453,30899398,31572616,32005185,32082950,32288907,32487441,32597780
24118760,24208057,24378185,24333225,24463201,24491603,25084130,25108077,25517340,26105705,26867172,29658291,29987018,30836561,30903458,31572710,32008821,32084233,32291293,32488092,32598025
24119195,24208236,24378225,24333722,24463482,24491833,25084534,25109528,25518422,26109782,26870638,29671359,29988125,30838870,30903775,31575666,32010039,32084320,32294557,32489826,32598208
24121697,24209450,24378521,24336000,24463665,24491887,25084535,25112513,25520103,26117443,26906181,29687244,29988294,30839061,30905091,31575818,32011007,32084625,32294992,32490852,32599049
24122366,24209808,24378921,24336472,24463670,24495830,25086096,25117864,25522980,26119887,26916086,29710444,29991556,30840289,30907643,31584779,32011117,32086685,32295662,32495455,32604347
24122886,24209854,24379129,24339209,24464284,24495973,25086928,25118065,25523162,26120198,26921398,29736392,29996728,30841368,30910473,31589605,32012352,32088783,32297882,32502327,32609224
24123721,24210294,24379321,24339678,24464402,24496176,25089262,25118259,25523213,26122015,26922826,29760744,30000610,30848753,30914571,31595797,32013770,32092019,32311495,32502560,32614923
24124030,24210297,24379757,24339868,24464472,24496733,25092080,25118272,25526484,26132514,26947101,29765136,30002276,30849836,30917479,31597633,32017556,32103870,32311621,32503100,32615914
24124077,24211116,24379864,24342097,24464841,24497936,25094323,25118507,25528755,26141086,26947538,29771327,30010056,30857929,30920138,31602017,32017662,32105068,32314443,32506972,32625143
24125079,24211329,24380003,24342187,24465122,24499094,25095932,25122456,25528926,26198272,26955725,29808987,30011561,30860400,30920549,31604875,32024801,32108137,32315986,32509433,32625485
24126020,24211474,24380043,24343147,24465428,24499178,25099756,25126337,25529686,26198875,26963419,29822073,30016789,30863190,30921242,31605230,32024892,32110639,32321375,32515773,32625999
24126052,24211603,24380294,24344113,24465833,24499701,25099907,25126779,25530073,26200032,26969953,29829500,30018489,30865922,30924424,31609278,32025241,32121028,32322450,32519657,32628549
24126387,24211837,24380686,24344774,24465917,24500583,25104027,25128548,25530791,26210050,26976826,29837658,30018706,30869422,30925318,31610301,32025642,32126243,32328389,32520285,32631425
24126929,24211850,24381123,24345082,24466059,24501000,25109935,25129551,25532039,26220055,27004187,29839230,30020687,30871821,30925816,31614034,32028613,32126443,32328974,32523214,32634885
24127324,24212089,24381266,24346612,24466757,24502408,25113382,25132207,25533982,26221981,27009076,29840249,30021113,30874199,30927637,31615627,32035445,32126670,32336964,32525740,32636760
24129942,24212596,24381703,24346623,24466890,24502521,25113446,25133057,25534231,26234635,27045738,29845280,30025032,30874259,30932963,31618654,32036386,32133795,32337125,32527148,32639449
24130922,24212709,24381820,24347936,24467924,24502712,25115345,25133817,25536033,26253454,27049460,29850216,30027978,30884823,30933158,31621870,32038008,32135602,32340689,32527415,32642533
24132273,24212980,24382410,24348043,24467954,24503145,25115514,25133937,25536623,26260669,27091631,29855678,30036180,30884835,30934709,31625244,32039188,32145515,32341413,32528423,32642740
24132276,24213092,24382483,24349158,24468261,24503687,25117738,25136541,25536665,26261404,27218361,29872206,30037718,30889079,30935842,31629865,32043059,32148292,32348708,32536372,32645919
24132538,24213325,24383082,24349630,24468582,24504320,25124358,25138128,25537622,26266291,27510068,29878922,30042901,30894093,30935919,31645418,32044348,32152714,32353490,32538479,32648858
24133393,24213381,24383203,24350328,24468696,24504445,25124532,25139674,25537646,26278138,27543586,29894251,30047842,30909540,30937014,31649101,32044826,32154744,32359370,32541346,32653911
24133645,24213835,24383425,24351328,24469693,24507976,25125102,25139957,25540477,26282068,27630746,29896094,30052076,30913019,30938512,31650102,32048045,32154767,32366173,32545190,32659173
24133808,24215444,24383495,24351484,24470565,24508053,25126855,25144981,25540975,26282998,27679587,29904311,30053323,30914159,30938789,31653090,32057365,32155757,32367032,32548041,32662488
24134040,24215868,24384117,24352092,24470762,24509006,25127711,25145991,25541520,26300312,27684116,29904348,30056193,30914819,30939317,31655453,32059589,32159589,32367501,32548708,32662917
24134801,24216522,24384257,24352360,24470769,24509176,25128373,25146463,25542498,26338748,27702138,29921975,30056441,30917756,30949283,31662486,32060236,32161985,32368261,32550117,32665954
24135178,24216565,24384425,24352467,24471263,24509731,25129897,25147047,25543156,26357031,27735264,29941740,30059743,30921103,30949424,31663447,32065335,32175162,32369027,32551892,32668533
24135774,24217030,24385958,24352752,24471507,24509758,25129979,25149010,25543816,26371109,27777498,29950238,30060471,30922646,30955735,31674109,32067314,32175745,32369482,32553444,32669344
24136236,24217156,24387152,24353724,24471612,24509890,25132275,25151095,25544785,26392044,27867234,29952431,30063934,30929261,30961037,31675685,32068751,32179383,32374411,32555367,32669452
24136561,24217463,24387158,24354316,24471670,24510131,25133163,25151401,25545526,26452972,27956994,29967597,30065385,30936334,30962417,31678035,32073003,32182699,32376576,32556046,32670373
24136674,24217473,24387191,24354519,24472255,24511334,25134150,25155198,25545645,26467480,27966086,29969857,30072159,30941251,30977475,31687595,32074834,32196737,32378187,32556148,32671547
24136839,24218599,24387406,24357384,24472723,24511697,25136210,25158379,25546193,26468375,28025220,29986107,30074157,30943352,30977677,31693146,32076549,32207279,32379967,32562676,32673164
24137839,24218749,24387646,24357952,24473037,24512134,25136248,25159882,25546812,26478598,28142730,29996787,30074400,30943526,30979579,31706670,32076760,32215111,32384299,32562778,32677319
24138701,24219185,24388325,24358039,24473070,24512712,25137335,25160670,25546861,26495697,28149491,29999870,30088051,30948514,30981110,31707373,32080248,32221280,32385066,32571088,32677415
24139463,24219483,24388525,24359509,24473347,24513726,25139106,25163134,25547213,26526060,28228493,30020654,30088311,30948645,30986161,31708727,32080415,32222932,32390594,32571839,32682002
24139488,24219755,24389029,24359688,24473697,24514290,25141238,25166106,25547426,26562355,28316818,30020762,30089054,30953373,30987998,31711991,32082087,32229727,32393408,32572309,32683183
24139649,24219978,24389087,24360950,24473697,24515355,25141787,25166812,25548002,26569694,28350919,30022261,30089609,30953805,30989234,31716652,32084050,32232775,32396726,32573755,32688827
24140155,24220171,24389182,24361420,24474115,24517165,25146137,25167555,25548125,26573157,28417957,30028357,30095703,30954009,30994884,31717501,32084567,32240162,32398811,32580845,32688918
24140285,24220275,24389359,24361609,24474430,24517207,25146312,25168290,25548612,26581896,28440843,30036220,30095725,30955880,30995095,31719215,32085228,32247291,32401098,32581598,32698763
24140308,24220409,24389827,24361914,24474723,24518147,25146322,25169317,25552634,26593925,28458463,30037701,30109863,30957067,30997032,31719319,32085664,32247654,32403794,32582141,32699369
24141346,24220471,24390329,24362227,24474772,24518552,25147293,25172980,25554604,26596410,28458646,30038578,30122195,30957455,31001127,31722469,32085883,32265135,32404408,32594666,32700889
24141586,24220968,24390641,24362235,24475321,24520386,25149704,25177932,25554710,26628390,28486741,30039499,30123642,30958791,31006299,31724766,32086190,32273196,32405871,32596421,32701730
24142445,24221387,24390705,24362712,24476019,24520973,25157372,25181252,25558811,26636206,28489289,30039785,30130951,30960655,31015126,31728178,32090524,32275726,32408014,32598166,32703489
24143586,24222550,24390807,24362760,24476440,24521419,25157962,25181487,25560213,26651565,28511013,30045259,30131866,30961699,31015827,31729835,32094276,32278107,32409163,32600960,32703594
24143670,24222667,24391244,24362996,24476523,24522999,25159383,25181824,25560621,26661544,28541695,30045562,30132703,30962656,31016158,31732067,32099153,32281647,32411172,32603682,32709440
24143905,24222946,24392303,24365224,24477080,24523418,25160476,25184303,25564050,26662609,28543530,30055762,30139482,30967515,31018238,31741028,32104655,32285059,32411729,32603709,32714035
24144901,24223551,24392364,24365858,24477241,24524940,25163451,25186621,25564491,26663014,28546898,30056356,30144732,30967945,31025463,31742121,32104783,32290440,32416894,32606274,32718480
24145587,24223625,24392656,24365981,24477511,24525534,25164283,25186724,25566400,26663534,28583097,30056803,30150240,30968478,31033127,31747326,32105729,32292684,32419424,32608947,32722014
24145591,24223710,24392810,24366520,24477945,24527334,25167953,25189991,25566573,26668247,28647737,30066363,30159267,30970143,31041885,31753995,32107037,32305430,32426231,32611253,32724641
24145902,24224208,24392946,24366902,24478581,24528097,25169224,25190327,25566604,26668552,28675822,30075095,30160595,30970936,31044633,31756423,32109402,32308768,32432826,32614493,32725896
24146466,24224340,24393175,24368484,24479343,24528887,25172117,25191217,25567053,26685207,28701903,30078014,30160639,30971087,31055443,31764377,32111331,32311667,32434853,32616047,32726989
24146504,24224820,24393464,24368875,24479431,24530088,25174348,25195010,25567191,26689488,28744259,30079519,30164308,30978090,31061548,31769321,32113400,32312351,32435366,32624493,32728295
