0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log,avg,,0.00.log,0.50.log,1.00.log,1.50.log,2.00.log,2.50.log,3.00.log,3.50.log,4.00.log,4.50.log,5.00.log,5.50.log,6.00.log,6.50.log,7.00.log,7.50.log,8.00.log,8.50.log,9.00.log,9.50.log,10.00.log
26918146,26962529,26871983,27005980,26987024,26883756,27052674,27139630,27217593,27252162,27357321,27389928,27461121,27532475,27545518,27557357,27720559,27791233,27883531,28000023,28190469,27367667.24,,33867508,34394048,39237296,38911952,39842312,39976700,39439083,40162148,40092367,40152558,39999434,40303354,40492110,40263877,40500151,40671663,40621746,40684027,40715838,40820432,41045905
26918971,26963025,26872249,27006327,26987438,26884999,27053439,27139983,27219453,27252797,27358128,27390049,27461254,27533513,27546763,27557708,27721447,27791796,27883548,28003859,28190528,27368441.62,,33872497,34400826,39238947,38914421,39842632,39977925,39440460,40164124,40092429,40153523,40002639,40303825,40493491,40269112,40501326,40673357,40622704,40684116,40716771,40821135,41047720
26919793,26963590,26872730,27008665,26987847,26885309,27053640,27140686,27220079,27253053,27358818,27390077,27461450,27533693,27547101,27557803,27723724,27792030,27884344,28004282,28193138,27369135.81,,33884586,34403564,39240460,38920827,39843387,39978310,39440653,40164678,40092860,40154285,40003083,40304986,40494646,40271826,40501711,40673794,40622938,40684475,40721330,40821756,41048597
26920171,26963645,26873113,27009086,26987970,26886138,27053671,27140718,27220620,27253504,27359225,27390603,27463259,27535112,27547327,27558369,27724304,27792699,27885418,28007774,28193397,27369815.38,,33892449,34415601,39244285,38928714,39843800,39979912,39442478,40164963,40093789,40154359,40004103,40305213,40494677,40276070,40502299,40674247,40623251,40684831,40722150,40822015,41049271
26920388,26963693,26873185,27009180,26988578,26886928,27054158,27142855,27221271,27254528,27359954,27390771,27463697,27535273,27548127,27559093,27724538,27793283,27885637,28008037,28197269,27370497.29,,33896974,34416426,39246477,38930272,39846628,39980248,39446252,40165069,40094421,40155089,40004711,40305956,40495971,40278402,40503907,40675787,40626383,40685596,40724294,40822326,41051446
26921611,26964473,26873299,27009660,26988602,26887418,27054784,27143384,27221531,27254845,27359970,27391308,27464239,27535489,27548460,27559387,27726081,27794837,27888923,28008335,28198590,27371201.24,,33900062,34418769,39246748,38931074,39848669,39980891,39448708,40165751,40094501,40155097,40004763,40307451,40497176,40280900,40504004,40676467,40628029,40692153,40724382,40823105,41052193
26921626,26964821,26873586,27009720,26988791,26887550,27054849,27143966,27222068,27255476,27361075,27392449,27464375,27535522,27548704,27559703,27726161,27796308,27889918,28010958,28198635,27371726.71,,33908167,34422481,39246817,38931075,39852049,39981441,39454141,40166619,40094571,40155648,40005966,40308966,40498665,40281058,40505493,40677551,40629266,40694286,40726646,40824668,41053285
26921794,26965269,26873784,27011108,26989005,26888971,27054863,27145097,27222097,27255857,27363075,27392619,27464963,27535773,27550862,27560038,27726651,27796703,27891194,28012541,28202204,27372593.71,,33918495,34425393,39247068,38931494,39852272,39981826,39454417,40167463,40095002,40156411,40006484,40309337,40499489,40281645,40505776,40677867,40632637,40694807,40728787,40824871,41053705
26922050,26965743,26874063,27011590,26989093,26889216,27055290,27145783,27222362,27256653,27364501,27392871,27465654,27535818,27551192,27560090,27727628,27796858,27891655,28013406,28203194,27373081.43,,33928276,34427498,39250960,38933344,39852570,39983034,39454609,40170178,40095267,40156990,40008621,40309694,40499543,40282313,40506863,40678460,40633017,40696638,40729191,40827641,41054412
26922111,26966007,26874103,27011852,26989195,26889294,27055593,27146464,27222593,27257045,27366119,27394512,27465822,27536607,27551808,27560517,27728323,27797284,27891954,28014148,28208240,27373790.05,,33935421,34433462,39254795,38935096,39853389,39983527,39454612,40170224,40096646,40157797,40008858,40311082,40501358,40287790,40507425,40679856,40634191,40696923,40730434,40828612,41055169
26922585,26967016,26874556,27013735,26990099,26889874,27056132,27147547,27222905,27257243,27366894,27394887,27465898,27536805,27551824,27561384,27728854,27797338,27892747,28014432,28209298,27374383.48,,33938484,34433548,39259838,38935389,39855745,39987291,39454766,40171749,40096765,40157903,40009074,40312029,40501434,40289221,40507554,40679958,40636743,40697568,40730929,40829512,41055705
26922614,26967081,26875401,27014223,26991164,26890331,27056300,27147557,27223639,27261420,27367822,27395275,27466310,27536855,27551860,27561811,27729089,27797476,27895836,28014680,28212358,27375195.33,,33940563,34442521,39259972,38937704,39856155,39987948,39456980,40171828,40097590,40158766,40009075,40312543,40501496,40292160,40507766,40682445,40636995,40699842,40731417,40829526,41057893
26922994,26967224,26876076,27014940,26991681,26893323,27057729,27147801,27223658,27262870,27368047,27395675,27466432,27537036,27552427,27562465,27729320,27797555,27896790,28016813,28214359,27375962.62,,33964645,34449107,39262505,38938720,39865909,39987987,39457450,40172910,40097708,40159404,40009329,40312731,40502108,40293095,40508051,40682559,40637245,40699861,40732498,40830720,41057904
26923090,26967548,26876268,27015953,26992191,26893763,27057957,27148806,27223718,27263712,27368373,27395815,27467500,27537882,27552618,27562730,27729554,27798662,27896934,28020938,28216084,27376671.24,,33979144,34458443,39263581,38941178,39867710,39990367,39459153,40172934,40098971,40160526,40010606,40312903,40502194,40297744,40509367,40683603,40640939,40700503,40732509,40832121,41058496
26923474,26967699,26876930,27017768,26992466,26893852,27058635,27149204,27223871,27264445,27369278,27398390,27467758,27538672,27553037,27563260,27730031,27799278,27898465,28022543,28223284,27377730.48,,33982327,34459281,39264686,38942823,39869938,39992291,39462580,40172986,40101061,40160646,40011286,40313628,40502243,40298294,40510144,40684057,40640990,40702284,40733053,40832523,41061445
26923710,26967736,26876992,27017885,26993138,26895608,27059119,27149557,27223922,27265520,27369617,27398521,27467770,27539390,27553447,27566226,27730046,27799498,27898872,28024113,28223578,27378298.33,,33985219,34461581,39267553,38944909,39870869,39992382,39463143,40173763,40103097,40161311,40011566,40314654,40502934,40300261,40511539,40685225,40641045,40703072,40733825,40832691,41064294
26925363,26967759,26877864,27018676,26995186,26896064,27060505,27149907,27225657,27265839,27369807,27399010,27469079,27540219,27554907,27566835,27730155,27799849,27899152,28027578,28223899,27379205.24,,33991674,34479522,39267592,38944952,39873134,39993042,39467947,40173820,40103430,40162204,40012090,40315067,40502949,40300764,40512710,40685628,40641385,40703175,40733836,40832947,41065135
26925692,26968141,26877954,27019130,26995338,26896724,27060811,27150628,27225697,27266460,27370396,27399984,27469080,27540630,27556683,27567301,27730199,27800021,27899448,28027615,28224302,27379630.19,,34022924,34480354,39267602,38946259,39873994,39994771,39469015,40174470,40104535,40164508,40014009,40315416,40503378,40301033,40517643,40686063,40641511,40703598,40734677,40834931,41067905
26925770,26968663,26879165,27019179,26995608,26896743,27060951,27151030,27227682,27266653,27371510,27400527,27472002,27541695,27558446,27567509,27730245,27801553,27899773,28028068,28226458,27380439.52,,34043256,34495325,39268301,38948509,39874111,39995352,39471316,40175201,40104785,40166069,40017114,40315655,40503864,40304603,40524169,40686081,40642666,40703878,40734996,40838172,41068128
26926896,26968901,26879208,27020258,26995896,26896796,27061496,27151408,27227930,27267363,27371622,27400909,27472100,27541792,27558806,27567574,27730830,27802307,27902089,28028664,28228401,27381011.71,,34051270,34508554,39269053,38950960,39877789,39995788,39471431,40176608,40105106,40166404,40020226,40316271,40504107,40310563,40524751,40689144,40643984,40704220,40735955,40841944,41072543
26927201,26969565,26879624,27020317,26996391,26896982,27063575,27152338,27228246,27267771,27371840,27401108,27472161,27542168,27560505,27567654,27731380,27802364,27906842,28028980,28230151,27381769.67,,34082314,34581132,39270231,38955731,39883454,39995881,39474370,40176656,40105368,40166910,40021572,40317788,40504672,40310888,40526188,40689885,40645069,40704867,40736462,40842543,41073515
26928070,26969912,26879928,27020378,26996883,26897040,27064218,27153358,27228324,27267987,27372591,27401790,27472506,27543125,27561280,27567671,27731687,27802375,27907115,28029054,28230575,27382184.14,,34152780,34635197,39271231,38958976,39883906,39996081,39475495,40177460,40105700,40167505,40021892,40319907,40505563,40312398,40526664,40691558,40647421,40704894,40736540,40842664,41073547
26928608,26970074,26880012,27021063,26997670,26897575,27064501,27153804,27228986,27269219,27372891,27402004,27473019,27543171,27561463,27569295,27731878,27802932,27909693,28030289,28232276,27382877.29,,34216856,34653410,39272647,38959764,39885667,39996286,39475701,40177676,40107498,40168373,40022802,40320120,40505664,40313036,40526782,40691623,40647823,40706523,40739540,40846252,41075889
26928694,26970216,26880208,27021452,26997671,26898287,27064783,27153835,27229114,27269711,27373571,27404088,27473259,27543241,27561534,27569495,27732117,27803148,27911765,28030661,28235245,27383433.1,,34222710,34654199,39272746,38962840,39886407,39996913,39477616,40177784,40108006,40170473,40024668,40324279,40506060,40314919,40528708,40692158,40649837,40708225,40742945,40846919,41078464
26929375,26970564,26880766,27022460,26998472,26898417,27065649,27154274,27230175,27269865,27373811,27406131,27473336,27543571,27561670,27570307,27732494,27803334,27911834,28030966,28235903,27383970.19,,34230357,34661038,39273161,38965702,39887607,39997369,39477656,40178887,40108866,40171374,40025396,40326880,40506630,40315318,40530214,40692653,40649878,40710028,40743141,40847238,41078470
26929744,26971177,26880897,27022614,26998622,26898948,27066021,27155551,27230661,27270525,27373869,27407497,27473688,27544129,27561921,27570458,27732856,27803799,27912415,28031063,28238339,27384514,,34255739,34679771,39273592,38967495,39887792,39997629,39477713,40179460,40109507,40171583,40025804,40327220,40507122,40317236,40531081,40692729,40650482,40711402,40747857,40847816,41079561
26929991,26972013,26882020,27022810,26999927,26899547,27068222,27157493,27231218,27271038,27374506,27408411,27474368,27545705,27561928,27570678,27733015,27803951,27925301,28033849,28242800,27386132.9,,34291496,34683014,39276704,38970336,39887822,40000055,39481224,40179902,40109600,40171965,40026419,40330285,40508464,40324934,40532961,40692820,40650518,40712316,40749265,40848565,41079773
26930291,26972461,26882282,27023016,27000046,26899923,27069797,27157690,27231495,27271800,27374558,27408599,27475226,27545965,27562106,27571322,27734405,27805612,27927749,28034835,28243889,27386812.71,,34353539,34687499,39278613,38973224,39888092,40001484,39488324,40180092,40109744,40172714,40027564,40330935,40510251,40328221,40537359,40693976,40653199,40712336,40750771,40849810,41079814
26930789,26973795,26882388,27023261,27000989,26900535,27070839,27157743,27232338,27272531,27374706,27409194,27475559,27546804,27562839,27573023,27734819,27806980,27930248,28035665,28244221,27387584.1,,34503272,34690315,39279944,38975160,39890704,40002297,39492335,40183380,40109983,40172769,40029102,40336571,40510682,40328272,40538399,40696178,40653315,40713725,40751042,40851965,41080223
26930830,26973945,26884404,27023783,27001341,26902393,27071250,27158636,27233123,27273389,27374837,27409857,27476036,27547022,27563257,27574131,27735582,27809004,27934741,28035914,28245553,27388525.14,,35772193,34691779,39279959,38975186,39892049,40003976,39494318,40184275,40110763,40172961,40029610,40337273,40513479,40328469,40539184,40696893,40654389,40714278,40752469,40852421,41080767
26931391,26974269,26885009,27024030,27001873,26903502,27071738,27159513,27233955,27274106,27375318,27410826,27476337,27547091,27563720,27574710,27735765,27809616,27937048,28036030,28245562,27389114.71,,35808458,34697785,39280030,38978818,39894048,40004318,39494423,40184327,40111059,40173756,40029745,40337318,40513818,40331612,40541208,40701125,40655590,40716315,40753648,40854117,41081556
26932040,26974437,26885297,27024713,27003012,26904014,27072145,27159781,27234165,27274431,27376304,27410931,27476464,27547955,27564084,27574825,27735875,27809926,27938103,28036351,28246124,27389570.33,,36068103,34707771,39282075,38980739,39895566,40004546,39498535,40184933,40112357,40175038,40030036,40340348,40515136,40333449,40542324,40701516,40656711,40717240,40754236,40855084,41082771
26932275,26974697,26885968,27026263,27003484,26905127,27072439,27160011,27235488,27275266,27377623,27410968,27476629,27548352,27564266,27575887,27735879,27810891,27938222,28036653,28246762,27390150,,36274146,34712487,39284656,38986699,39896409,40005179,39498992,40185443,40112630,40176232,40030341,40341982,40517034,40333451,40543595,40703494,40657316,40717395,40754268,40855783,41083778
26932425,26975120,26886313,27026337,27003845,26906299,27073093,27160720,27236330,27276840,27378353,27411123,27476896,27548532,27564786,27577490,27736073,27810959,27938235,28037564,28247918,27390726.24,,36481241,34713213,39291930,38988210,39897641,40006300,39501856,40185859,40113016,40176519,40030728,40346523,40518444,40333649,40543877,40707324,40657584,40717594,40754624,40857165,41084858
26932444,26975433,26886529,27026655,27004008,26906931,27074168,27162069,27236967,27277043,27378515,27411215,27477395,27549158,27564787,27577878,27737576,27811507,27939771,28038144,28253107,27391490.48,,36541092,34718143,39295715,38991039,39901706,40007401,39502025,40186293,40114027,40177664,40034176,40346919,40523222,40336419,40548787,40707405,40658941,40718955,40754913,40858151,41086272
26933248,26975549,26886651,27026974,27004543,26907566,27074815,27162819,27237206,27281343,27379194,27411340,27477593,27550290,27565711,27578273,27737584,27811523,27941235,28039480,28254858,27392275.95,,36643650,34718721,39296437,38991546,39902072,40007553,39506210,40186336,40115548,40177823,40034235,40349509,40523441,40339114,40549015,40709657,40662404,40720608,40755661,40859437,41086801
26933405,26975786,26887247,27027660,27005288,26907582,27077010,27164200,27237877,27282153,27379196,27412280,27479293,27552419,27565737,27578438,27737713,27811963,27941687,28039621,28255609,27392960.19,,36718906,34721956,39296449,38991719,39905290,40007839,39506657,40187448,40115984,40178199,40038327,40349582,40523860,40339211,40549474,40710437,40663526,40724052,40756219,40862451,41087039
26933634,26976533,26887341,27028002,27005307,26907661,27077683,27164478,27238843,27282172,27380143,27412394,27479695,27552489,27566064,27578538,27737999,27813684,27942008,28042315,28256507,27393499.52,,36865561,34733853,39298874,38991724,39906330,40009077,39509218,40189124,40116500,40178642,40038341,40350544,40524614,40341702,40550895,40711727,40665147,40724794,40756417,40863278,41088593
